advertiser_id,advertiser_name,id,title,description,link,image_link,additional_image_link,mobile_link,virtual_model_link,aw_deep_link,aw_mobile_link,google_product_category,product_type,gtin,mpn,brand,identifier_exists,availability,availability_date,expiration_date,price,sale_price,sale_price_effective_date,unit_pricing_measure,unit_pricing_base_measure,installment,subscription_cost,loyalty_program,condition,adult,multipack,is_bundle,energy_efficiency_class,min_energy_efficiency_class,max_energy_efficiency_class,age_group,color,gender,material,pattern,size,size_type,size_system,item_group_id,product_weight,product_height,product_width,product_length,product_detail,product_highlight,certification,lifestyle_image_link,shipping,shipping_weight,shipping_height,shipping_width,shipping_length,min_handling_time,max_handling_time,ships_from_country,tax
125462,"Sweat Kingdom Saunas",44990877958308,"The Sweat Barrel (2-6 Person) - Regular (2 Person) / Harvia 6kw KIP Built In Controls / No Roof Kit","Availability: 5 week lead time Product Overview: The Sweat Barrel is a sauna designed for efficiency. Handcrafted in East Idaho with the highest quality red cedar, this sauna brings the heat and recovery benefits of traditional barrel saunas to your personal space. The heater included with your sauna will reach temperatures of 110-230F in 45-90 minutes depending on desired temperature & weather conditions.",https://sweatkingdom.com/products/the-large-barrel-sauna-6-person?variant=44990877958308,https://cdn.shopify.com/s/files/1/0639/1614/6852/files/ChatGPT_Image_Jul_28_2026_at_01_41_21_PM.png?v=1785267774,,,,https://www.awin1.com/cread.php?awinmid=125462&awinaffid=3090899&ued=https%3A%2F%2Fsweatkingdom.com%2Fproducts%2Fthe-large-barrel-sauna-6-person%3Fvariant%3D44990877958308,,"Home & Garden > Pool & Spa > Saunas",,,b4,"Sweat Kingdom",1,out_of_stock,,,"5145.00 USD",,,,,,,,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125462,"Sweat Kingdom Saunas",44939455103140,"The Sweat Barrel (2-6 Person) - Regular (2 Person) / Harvia 6kw KIP Built In Controls / Cedar Bevel Roof","Availability: 5 week lead time Product Overview: The Sweat Barrel is a sauna designed for efficiency. Handcrafted in East Idaho with the highest quality red cedar, this sauna brings the heat and recovery benefits of traditional barrel saunas to your personal space. The heater included with your sauna will reach temperatures of 110-230F in 45-90 minutes depending on desired temperature & weather conditions.",https://sweatkingdom.com/products/the-large-barrel-sauna-6-person?variant=44939455103140,https://cdn.shopify.com/s/files/1/0639/1614/6852/files/ChatGPT_Image_Jul_28_2026_at_01_41_21_PM.png?v=1785267774,,,,https://www.awin1.com/cread.php?awinmid=125462&awinaffid=3090899&ued=https%3A%2F%2Fsweatkingdom.com%2Fproducts%2Fthe-large-barrel-sauna-6-person%3Fvariant%3D44939455103140,,"Home & Garden > Pool & Spa > Saunas",,,b5,"Sweat Kingdom",1,out_of_stock,,,"5745.00 USD",,,,,,,,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125462,"Sweat Kingdom Saunas",45058845081764,"The Sweat Barrel (2-6 Person) - Regular (2 Person) / Harvia 6kw KIP Built In Controls / Black Cedar Bevel Roof","Availability: 5 week lead time Product Overview: The Sweat Barrel is a sauna designed for efficiency. Handcrafted in East Idaho with the highest quality red cedar, this sauna brings the heat and recovery benefits of traditional barrel saunas to your personal space. The heater included with your sauna will reach temperatures of 110-230F in 45-90 minutes depending on desired temperature & weather conditions.",https://sweatkingdom.com/products/the-large-barrel-sauna-6-person?variant=45058845081764,https://cdn.shopify.com/s/files/1/0639/1614/6852/files/ChatGPT_Image_Jul_28_2026_at_01_41_21_PM.png?v=1785267774,,,,https://www.awin1.com/cread.php?awinmid=125462&awinaffid=3090899&ued=https%3A%2F%2Fsweatkingdom.com%2Fproducts%2Fthe-large-barrel-sauna-6-person%3Fvariant%3D45058845081764,,"Home & Garden > Pool & Spa > Saunas",,,b6,"Sweat Kingdom",1,out_of_stock,,,"5745.00 USD",,,,,,,,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125462,"Sweat Kingdom Saunas",45057499922596,"The Sweat Barrel (2-6 Person) - Regular (2 Person) / HUUM Drop 6kw With WiFi Control / No Roof Kit","Availability: 5 week lead time Product Overview: The Sweat Barrel is a sauna designed for efficiency. Handcrafted in East Idaho with the highest quality red cedar, this sauna brings the heat and recovery benefits of traditional barrel saunas to your personal space. The heater included with your sauna will reach temperatures of 110-230F in 45-90 minutes depending on desired temperature & weather conditions.",https://sweatkingdom.com/products/the-large-barrel-sauna-6-person?variant=45057499922596,https://cdn.shopify.com/s/files/1/0639/1614/6852/files/ChatGPT_Image_Jul_28_2026_at_01_41_21_PM.png?v=1785267774,,,,https://www.awin1.com/cread.php?awinmid=125462&awinaffid=3090899&ued=https%3A%2F%2Fsweatkingdom.com%2Fproducts%2Fthe-large-barrel-sauna-6-person%3Fvariant%3D45057499922596,,"Home & Garden > Pool & Spa > Saunas",,,b10,"Sweat Kingdom",1,out_of_stock,,,"6945.00 USD",,,,,,,,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125462,"Sweat Kingdom Saunas",45057499955364,"The Sweat Barrel (2-6 Person) - Regular (2 Person) / HUUM Drop 6kw With WiFi Control / Cedar Bevel Roof","Availability: 5 week lead time Product Overview: The Sweat Barrel is a sauna designed for efficiency. Handcrafted in East Idaho with the highest quality red cedar, this sauna brings the heat and recovery benefits of traditional barrel saunas to your personal space. The heater included with your sauna will reach temperatures of 110-230F in 45-90 minutes depending on desired temperature & weather conditions.",https://sweatkingdom.com/products/the-large-barrel-sauna-6-person?variant=45057499955364,https://cdn.shopify.com/s/files/1/0639/1614/6852/files/ChatGPT_Image_Jul_28_2026_at_01_41_21_PM.png?v=1785267774,,,,https://www.awin1.com/cread.php?awinmid=125462&awinaffid=3090899&ued=https%3A%2F%2Fsweatkingdom.com%2Fproducts%2Fthe-large-barrel-sauna-6-person%3Fvariant%3D45057499955364,,"Home & Garden > Pool & Spa > Saunas",,,b11,"Sweat Kingdom",1,out_of_stock,,,"7645.00 USD",,,,,,,,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125462,"Sweat Kingdom Saunas",45058845114532,"The Sweat Barrel (2-6 Person) - Regular (2 Person) / HUUM Drop 6kw With WiFi Control / Black Cedar Bevel Roof","Availability: 5 week lead time Product Overview: The Sweat Barrel is a sauna designed for efficiency. Handcrafted in East Idaho with the highest quality red cedar, this sauna brings the heat and recovery benefits of traditional barrel saunas to your personal space. The heater included with your sauna will reach temperatures of 110-230F in 45-90 minutes depending on desired temperature & weather conditions.",https://sweatkingdom.com/products/the-large-barrel-sauna-6-person?variant=45058845114532,https://cdn.shopify.com/s/files/1/0639/1614/6852/files/ChatGPT_Image_Jul_28_2026_at_01_41_21_PM.png?v=1785267774,,,,https://www.awin1.com/cread.php?awinmid=125462&awinaffid=3090899&ued=https%3A%2F%2Fsweatkingdom.com%2Fproducts%2Fthe-large-barrel-sauna-6-person%3Fvariant%3D45058845114532,,"Home & Garden > Pool & Spa > Saunas",,,b12,"Sweat Kingdom",1,out_of_stock,,,"7645.00 USD",,,,,,,,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125462,"Sweat Kingdom Saunas",46132097351844,"The Sweat Barrel (2-6 Person) - Large (4 Person) / Harvia 6kw KIP Built In Controls / No Roof Kit","Availability: 5 week lead time Product Overview: The Sweat Barrel is a sauna designed for efficiency. Handcrafted in East Idaho with the highest quality red cedar, this sauna brings the heat and recovery benefits of traditional barrel saunas to your personal space. The heater included with your sauna will reach temperatures of 110-230F in 45-90 minutes depending on desired temperature & weather conditions.",https://sweatkingdom.com/products/the-large-barrel-sauna-6-person?variant=46132097351844,https://cdn.shopify.com/s/files/1/0639/1614/6852/files/68A4ACA5-245C-4989-A120-19997F9EC565.png?v=1775058036,,,,https://www.awin1.com/cread.php?awinmid=125462&awinaffid=3090899&ued=https%3A%2F%2Fsweatkingdom.com%2Fproducts%2Fthe-large-barrel-sauna-6-person%3Fvariant%3D46132097351844,,"Home & Garden > Pool & Spa > Saunas",,,b16,"Sweat Kingdom",1,out_of_stock,,,"6145.00 USD",,,,,,,,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125462,"Sweat Kingdom Saunas",46132097384612,"The Sweat Barrel (2-6 Person) - Large (4 Person) / Harvia 6kw KIP Built In Controls / Cedar Bevel Roof","Availability: 5 week lead time Product Overview: The Sweat Barrel is a sauna designed for efficiency. Handcrafted in East Idaho with the highest quality red cedar, this sauna brings the heat and recovery benefits of traditional barrel saunas to your personal space. The heater included with your sauna will reach temperatures of 110-230F in 45-90 minutes depending on desired temperature & weather conditions.",https://sweatkingdom.com/products/the-large-barrel-sauna-6-person?variant=46132097384612,https://cdn.shopify.com/s/files/1/0639/1614/6852/files/68A4ACA5-245C-4989-A120-19997F9EC565.png?v=1775058036,,,,https://www.awin1.com/cread.php?awinmid=125462&awinaffid=3090899&ued=https%3A%2F%2Fsweatkingdom.com%2Fproducts%2Fthe-large-barrel-sauna-6-person%3Fvariant%3D46132097384612,,"Home & Garden > Pool & Spa > Saunas",,,b17,"Sweat Kingdom",1,out_of_stock,,,"6745.00 USD",,,,,,,,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125462,"Sweat Kingdom Saunas",46132097417380,"The Sweat Barrel (2-6 Person) - Large (4 Person) / Harvia 6kw KIP Built In Controls / Black Cedar Bevel Roof","Availability: 5 week lead time Product Overview: The Sweat Barrel is a sauna designed for efficiency. Handcrafted in East Idaho with the highest quality red cedar, this sauna brings the heat and recovery benefits of traditional barrel saunas to your personal space. The heater included with your sauna will reach temperatures of 110-230F in 45-90 minutes depending on desired temperature & weather conditions.",https://sweatkingdom.com/products/the-large-barrel-sauna-6-person?variant=46132097417380,https://cdn.shopify.com/s/files/1/0639/1614/6852/files/68A4ACA5-245C-4989-A120-19997F9EC565.png?v=1775058036,,,,https://www.awin1.com/cread.php?awinmid=125462&awinaffid=3090899&ued=https%3A%2F%2Fsweatkingdom.com%2Fproducts%2Fthe-large-barrel-sauna-6-person%3Fvariant%3D46132097417380,,"Home & Garden > Pool & Spa > Saunas",,,b18,"Sweat Kingdom",1,out_of_stock,,,"6745.00 USD",,,,,,,,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125462,"Sweat Kingdom Saunas",46132097450148,"The Sweat Barrel (2-6 Person) - Large (4 Person) / HUUM Drop 6kw With WiFi Control / No Roof Kit","Availability: 5 week lead time Product Overview: The Sweat Barrel is a sauna designed for efficiency. Handcrafted in East Idaho with the highest quality red cedar, this sauna brings the heat and recovery benefits of traditional barrel saunas to your personal space. The heater included with your sauna will reach temperatures of 110-230F in 45-90 minutes depending on desired temperature & weather conditions.",https://sweatkingdom.com/products/the-large-barrel-sauna-6-person?variant=46132097450148,https://cdn.shopify.com/s/files/1/0639/1614/6852/files/68A4ACA5-245C-4989-A120-19997F9EC565.png?v=1775058036,,,,https://www.awin1.com/cread.php?awinmid=125462&awinaffid=3090899&ued=https%3A%2F%2Fsweatkingdom.com%2Fproducts%2Fthe-large-barrel-sauna-6-person%3Fvariant%3D46132097450148,,"Home & Garden > Pool & Spa > Saunas",,,b22,"Sweat Kingdom",1,out_of_stock,,,"7945.00 USD",,,,,,,,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125462,"Sweat Kingdom Saunas",46132097482916,"The Sweat Barrel (2-6 Person) - Large (4 Person) / HUUM Drop 6kw With WiFi Control / Cedar Bevel Roof","Availability: 5 week lead time Product Overview: The Sweat Barrel is a sauna designed for efficiency. Handcrafted in East Idaho with the highest quality red cedar, this sauna brings the heat and recovery benefits of traditional barrel saunas to your personal space. The heater included with your sauna will reach temperatures of 110-230F in 45-90 minutes depending on desired temperature & weather conditions.",https://sweatkingdom.com/products/the-large-barrel-sauna-6-person?variant=46132097482916,https://cdn.shopify.com/s/files/1/0639/1614/6852/files/68A4ACA5-245C-4989-A120-19997F9EC565.png?v=1775058036,,,,https://www.awin1.com/cread.php?awinmid=125462&awinaffid=3090899&ued=https%3A%2F%2Fsweatkingdom.com%2Fproducts%2Fthe-large-barrel-sauna-6-person%3Fvariant%3D46132097482916,,"Home & Garden > Pool & Spa > Saunas",,,b23,"Sweat Kingdom",1,out_of_stock,,,"8645.00 USD",,,,,,,,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125462,"Sweat Kingdom Saunas",46132097515684,"The Sweat Barrel (2-6 Person) - Large (4 Person) / HUUM Drop 6kw With WiFi Control / Black Cedar Bevel Roof","Availability: 5 week lead time Product Overview: The Sweat Barrel is a sauna designed for efficiency. Handcrafted in East Idaho with the highest quality red cedar, this sauna brings the heat and recovery benefits of traditional barrel saunas to your personal space. The heater included with your sauna will reach temperatures of 110-230F in 45-90 minutes depending on desired temperature & weather conditions.",https://sweatkingdom.com/products/the-large-barrel-sauna-6-person?variant=46132097515684,https://cdn.shopify.com/s/files/1/0639/1614/6852/files/68A4ACA5-245C-4989-A120-19997F9EC565.png?v=1775058036,,,,https://www.awin1.com/cread.php?awinmid=125462&awinaffid=3090899&ued=https%3A%2F%2Fsweatkingdom.com%2Fproducts%2Fthe-large-barrel-sauna-6-person%3Fvariant%3D46132097515684,,"Home & Garden > Pool & Spa > Saunas",,,b24,"Sweat Kingdom",1,out_of_stock,,,"8645.00 USD",,,,,,,,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125462,"Sweat Kingdom Saunas",46174327898276,"The Sweat Barrel (2-6 Person) - XL (6 Person) / Harvia 6kw KIP Built In Controls / No Roof Kit","Availability: 5 week lead time Product Overview: The Sweat Barrel is a sauna designed for efficiency. Handcrafted in East Idaho with the highest quality red cedar, this sauna brings the heat and recovery benefits of traditional barrel saunas to your personal space. The heater included with your sauna will reach temperatures of 110-230F in 45-90 minutes depending on desired temperature & weather conditions.",https://sweatkingdom.com/products/the-large-barrel-sauna-6-person?variant=46174327898276,https://cdn.shopify.com/s/files/1/0639/1614/6852/files/ChatGPT_Image_Jul_28_2026_at_01_41_21_PM.png?v=1785267774,,,,https://www.awin1.com/cread.php?awinmid=125462&awinaffid=3090899&ued=https%3A%2F%2Fsweatkingdom.com%2Fproducts%2Fthe-large-barrel-sauna-6-person%3Fvariant%3D46174327898276,,"Home & Garden > Pool & Spa > Saunas",,,b28,"Sweat Kingdom",1,out_of_stock,,,"7145.00 USD",,,,,,,,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125462,"Sweat Kingdom Saunas",46174327931044,"The Sweat Barrel (2-6 Person) - XL (6 Person) / Harvia 6kw KIP Built In Controls / Cedar Bevel Roof","Availability: 5 week lead time Product Overview: The Sweat Barrel is a sauna designed for efficiency. Handcrafted in East Idaho with the highest quality red cedar, this sauna brings the heat and recovery benefits of traditional barrel saunas to your personal space. The heater included with your sauna will reach temperatures of 110-230F in 45-90 minutes depending on desired temperature & weather conditions.",https://sweatkingdom.com/products/the-large-barrel-sauna-6-person?variant=46174327931044,https://cdn.shopify.com/s/files/1/0639/1614/6852/files/ChatGPT_Image_Jul_28_2026_at_01_41_21_PM.png?v=1785267774,,,,https://www.awin1.com/cread.php?awinmid=125462&awinaffid=3090899&ued=https%3A%2F%2Fsweatkingdom.com%2Fproducts%2Fthe-large-barrel-sauna-6-person%3Fvariant%3D46174327931044,,"Home & Garden > Pool & Spa > Saunas",,,b29,"Sweat Kingdom",1,out_of_stock,,,"7745.00 USD",,,,,,,,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125462,"Sweat Kingdom Saunas",46174327963812,"The Sweat Barrel (2-6 Person) - XL (6 Person) / Harvia 6kw KIP Built In Controls / Black Cedar Bevel Roof","Availability: 5 week lead time Product Overview: The Sweat Barrel is a sauna designed for efficiency. Handcrafted in East Idaho with the highest quality red cedar, this sauna brings the heat and recovery benefits of traditional barrel saunas to your personal space. The heater included with your sauna will reach temperatures of 110-230F in 45-90 minutes depending on desired temperature & weather conditions.",https://sweatkingdom.com/products/the-large-barrel-sauna-6-person?variant=46174327963812,https://cdn.shopify.com/s/files/1/0639/1614/6852/files/ChatGPT_Image_Jul_28_2026_at_01_41_21_PM.png?v=1785267774,,,,https://www.awin1.com/cread.php?awinmid=125462&awinaffid=3090899&ued=https%3A%2F%2Fsweatkingdom.com%2Fproducts%2Fthe-large-barrel-sauna-6-person%3Fvariant%3D46174327963812,,"Home & Garden > Pool & Spa > Saunas",,,b30,"Sweat Kingdom",1,out_of_stock,,,"7745.00 USD",,,,,,,,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125462,"Sweat Kingdom Saunas",46174327996580,"The Sweat Barrel (2-6 Person) - XL (6 Person) / HUUM Drop 6kw With WiFi Control / No Roof Kit","Availability: 5 week lead time Product Overview: The Sweat Barrel is a sauna designed for efficiency. Handcrafted in East Idaho with the highest quality red cedar, this sauna brings the heat and recovery benefits of traditional barrel saunas to your personal space. The heater included with your sauna will reach temperatures of 110-230F in 45-90 minutes depending on desired temperature & weather conditions.",https://sweatkingdom.com/products/the-large-barrel-sauna-6-person?variant=46174327996580,https://cdn.shopify.com/s/files/1/0639/1614/6852/files/ChatGPT_Image_Jul_28_2026_at_01_41_21_PM.png?v=1785267774,,,,https://www.awin1.com/cread.php?awinmid=125462&awinaffid=3090899&ued=https%3A%2F%2Fsweatkingdom.com%2Fproducts%2Fthe-large-barrel-sauna-6-person%3Fvariant%3D46174327996580,,"Home & Garden > Pool & Spa > Saunas",,,b34,"Sweat Kingdom",1,out_of_stock,,,"8945.00 USD",,,,,,,,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125462,"Sweat Kingdom Saunas",46174328029348,"The Sweat Barrel (2-6 Person) - XL (6 Person) / HUUM Drop 6kw With WiFi Control / Cedar Bevel Roof","Availability: 5 week lead time Product Overview: The Sweat Barrel is a sauna designed for efficiency. Handcrafted in East Idaho with the highest quality red cedar, this sauna brings the heat and recovery benefits of traditional barrel saunas to your personal space. The heater included with your sauna will reach temperatures of 110-230F in 45-90 minutes depending on desired temperature & weather conditions.",https://sweatkingdom.com/products/the-large-barrel-sauna-6-person?variant=46174328029348,https://cdn.shopify.com/s/files/1/0639/1614/6852/files/ChatGPT_Image_Jul_28_2026_at_01_41_21_PM.png?v=1785267774,,,,https://www.awin1.com/cread.php?awinmid=125462&awinaffid=3090899&ued=https%3A%2F%2Fsweatkingdom.com%2Fproducts%2Fthe-large-barrel-sauna-6-person%3Fvariant%3D46174328029348,,"Home & Garden > Pool & Spa > Saunas",,,b35,"Sweat Kingdom",1,out_of_stock,,,"9645.00 USD",,,,,,,,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125462,"Sweat Kingdom Saunas",46174328062116,"The Sweat Barrel (2-6 Person) - XL (6 Person) / HUUM Drop 6kw With WiFi Control / Black Cedar Bevel Roof","Availability: 5 week lead time Product Overview: The Sweat Barrel is a sauna designed for efficiency. Handcrafted in East Idaho with the highest quality red cedar, this sauna brings the heat and recovery benefits of traditional barrel saunas to your personal space. The heater included with your sauna will reach temperatures of 110-230F in 45-90 minutes depending on desired temperature & weather conditions.",https://sweatkingdom.com/products/the-large-barrel-sauna-6-person?variant=46174328062116,https://cdn.shopify.com/s/files/1/0639/1614/6852/files/ChatGPT_Image_Jul_28_2026_at_01_41_21_PM.png?v=1785267774,,,,https://www.awin1.com/cread.php?awinmid=125462&awinaffid=3090899&ued=https%3A%2F%2Fsweatkingdom.com%2Fproducts%2Fthe-large-barrel-sauna-6-person%3Fvariant%3D46174328062116,,"Home & Garden > Pool & Spa > Saunas",,,b36,"Sweat Kingdom",1,out_of_stock,,,"9645.00 USD",,,,,,,,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125462,"Sweat Kingdom Saunas",46129391501476,"The Sweat Pod (2-4 Person) - Regular (2 Person) / Included / Harvia KIP With Built In Controls (Regular 6kw - Large 8kw)","Availability: 5 week lead time",https://sweatkingdom.com/products/the-sweat-pod?variant=46129391501476,https://cdn.shopify.com/s/files/1/0639/1614/6852/files/ChatGPT_Image_Jul_28_2026_at_01_32_59_PM.png?v=1785267227,,,,https://www.awin1.com/cread.php?awinmid=125462&awinaffid=3090899&ued=https%3A%2F%2Fsweatkingdom.com%2Fproducts%2Fthe-sweat-pod%3Fvariant%3D46129391501476,,"Home & Garden > Pool & Spa > Saunas",,,p6,"Sweat Kingdom",1,out_of_stock,,,"6045.00 USD",,,,,,,,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125462,"Sweat Kingdom Saunas",50766766899364,"The Sweat Pod (2-4 Person) - Regular (2 Person) / Included / Homecraft Revive With WiFi Controls (Regular 6kw - Large 9kw)","Availability: 5 week lead time",https://sweatkingdom.com/products/the-sweat-pod?variant=50766766899364,https://cdn.shopify.com/s/files/1/0639/1614/6852/files/ChatGPT_Image_Jul_28_2026_at_01_32_59_PM.png?v=1785267227,,,,https://www.awin1.com/cread.php?awinmid=125462&awinaffid=3090899&ued=https%3A%2F%2Fsweatkingdom.com%2Fproducts%2Fthe-sweat-pod%3Fvariant%3D50766766899364,,"Home & Garden > Pool & Spa > Saunas",,,p7,"Sweat Kingdom",1,out_of_stock,,,"7945.00 USD",,,,,,,,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125462,"Sweat Kingdom Saunas",46129413357732,"The Sweat Pod (2-4 Person) - Regular (2 Person) / Included / HUUM Drop Heater With WiFi Controls (Regular 6kw - Large 9kw)","Availability: 5 week lead time",https://sweatkingdom.com/products/the-sweat-pod?variant=46129413357732,https://cdn.shopify.com/s/files/1/0639/1614/6852/files/ChatGPT_Image_Jul_28_2026_at_01_32_59_PM.png?v=1785267227,,,,https://www.awin1.com/cread.php?awinmid=125462&awinaffid=3090899&ued=https%3A%2F%2Fsweatkingdom.com%2Fproducts%2Fthe-sweat-pod%3Fvariant%3D46129413357732,,"Home & Garden > Pool & Spa > Saunas",,,p8,"Sweat Kingdom",1,out_of_stock,,,"7945.00 USD",,,,,,,,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125462,"Sweat Kingdom Saunas",46129391567012,"The Sweat Pod (2-4 Person) - Large (4 Person) / Included / Harvia KIP With Built In Controls (Regular 6kw - Large 8kw)","Availability: 5 week lead time",https://sweatkingdom.com/products/the-sweat-pod?variant=46129391567012,https://cdn.shopify.com/s/files/1/0639/1614/6852/files/ChatGPT_Image_Jul_28_2026_at_01_32_59_PM.png?v=1785267227,,,,https://www.awin1.com/cread.php?awinmid=125462&awinaffid=3090899&ued=https%3A%2F%2Fsweatkingdom.com%2Fproducts%2Fthe-sweat-pod%3Fvariant%3D46129391567012,,"Home & Garden > Pool & Spa > Saunas",,,p18,"Sweat Kingdom",1,out_of_stock,,,"7045.00 USD",,,,,,,,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125462,"Sweat Kingdom Saunas",50766766997668,"The Sweat Pod (2-4 Person) - Large (4 Person) / Included / Homecraft Revive With WiFi Controls (Regular 6kw - Large 9kw)","Availability: 5 week lead time",https://sweatkingdom.com/products/the-sweat-pod?variant=50766766997668,https://cdn.shopify.com/s/files/1/0639/1614/6852/files/ChatGPT_Image_Jul_28_2026_at_01_32_59_PM.png?v=1785267227,,,,https://www.awin1.com/cread.php?awinmid=125462&awinaffid=3090899&ued=https%3A%2F%2Fsweatkingdom.com%2Fproducts%2Fthe-sweat-pod%3Fvariant%3D50766766997668,,"Home & Garden > Pool & Spa > Saunas",,,p19,"Sweat Kingdom",1,out_of_stock,,,"8945.00 USD",,,,,,,,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125462,"Sweat Kingdom Saunas",46129413456036,"The Sweat Pod (2-4 Person) - Large (4 Person) / Included / HUUM Drop Heater With WiFi Controls (Regular 6kw - Large 9kw)","Availability: 5 week lead time",https://sweatkingdom.com/products/the-sweat-pod?variant=46129413456036,https://cdn.shopify.com/s/files/1/0639/1614/6852/files/ChatGPT_Image_Jul_28_2026_at_01_32_59_PM.png?v=1785267227,,,,https://www.awin1.com/cread.php?awinmid=125462&awinaffid=3090899&ued=https%3A%2F%2Fsweatkingdom.com%2Fproducts%2Fthe-sweat-pod%3Fvariant%3D46129413456036,,"Home & Garden > Pool & Spa > Saunas",,,p20,"Sweat Kingdom",1,out_of_stock,,,"8945.00 USD",,,,,,,,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125462,"Sweat Kingdom Saunas",50503445905572,"The Sweat Cabin (4 Person) - Included / Harvia 8kw KIP With Built In Controls / 6 Feet - For Shorter Spaces","Availability: 5 week lead time",https://sweatkingdom.com/products/the-sweat-cabin?variant=50503445905572,https://cdn.shopify.com/s/files/1/0639/1614/6852/files/2_8abb4fb4-ad8d-436b-8e0c-e09cef103f9a.png?v=1775057994,,,,https://www.awin1.com/cread.php?awinmid=125462&awinaffid=3090899&ued=https%3A%2F%2Fsweatkingdom.com%2Fproducts%2Fthe-sweat-cabin%3Fvariant%3D50503445905572,,"Home & Garden > Pool & Spa > Saunas",,,c12,"Sweat Kingdom",1,out_of_stock,,,"7445.00 USD",,,,,,,,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125462,"Sweat Kingdom Saunas",50680013160612,"The Sweat Cabin (4 Person) - Included / Harvia 8kw KIP With Built In Controls / 7 Feet - For Taller Spaces","Availability: 5 week lead time",https://sweatkingdom.com/products/the-sweat-cabin?variant=50680013160612,https://cdn.shopify.com/s/files/1/0639/1614/6852/files/2_8abb4fb4-ad8d-436b-8e0c-e09cef103f9a.png?v=1775057994,,,,https://www.awin1.com/cread.php?awinmid=125462&awinaffid=3090899&ued=https%3A%2F%2Fsweatkingdom.com%2Fproducts%2Fthe-sweat-cabin%3Fvariant%3D50680013160612,,"Home & Garden > Pool & Spa > Saunas",,,c13,"Sweat Kingdom",1,out_of_stock,,,"7945.00 USD",,,,,,,,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125462,"Sweat Kingdom Saunas",50766762082468,"The Sweat Cabin (4 Person) - Included / Homecraft Revive 9kw With WiFi Controls / 6 Feet - For Shorter Spaces","Availability: 5 week lead time",https://sweatkingdom.com/products/the-sweat-cabin?variant=50766762082468,https://cdn.shopify.com/s/files/1/0639/1614/6852/files/2_8abb4fb4-ad8d-436b-8e0c-e09cef103f9a.png?v=1775057994,,,,https://www.awin1.com/cread.php?awinmid=125462&awinaffid=3090899&ued=https%3A%2F%2Fsweatkingdom.com%2Fproducts%2Fthe-sweat-cabin%3Fvariant%3D50766762082468,,"Home & Garden > Pool & Spa > Saunas",,,c14,"Sweat Kingdom",1,out_of_stock,,,"9245.00 USD",,,,,,,,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125462,"Sweat Kingdom Saunas",50766762115236,"The Sweat Cabin (4 Person) - Included / Homecraft Revive 9kw With WiFi Controls / 7 Feet - For Taller Spaces","Availability: 5 week lead time",https://sweatkingdom.com/products/the-sweat-cabin?variant=50766762115236,https://cdn.shopify.com/s/files/1/0639/1614/6852/files/2_8abb4fb4-ad8d-436b-8e0c-e09cef103f9a.png?v=1775057994,,,,https://www.awin1.com/cread.php?awinmid=125462&awinaffid=3090899&ued=https%3A%2F%2Fsweatkingdom.com%2Fproducts%2Fthe-sweat-cabin%3Fvariant%3D50766762115236,,"Home & Garden > Pool & Spa > Saunas",,,c15,"Sweat Kingdom",1,out_of_stock,,,"9745.00 USD",,,,,,,,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
